CAMIS,YEAR,SCORE,SCORE CHANGE
50001977,2014.0,8.66666666667,-2.0
50001978,2013.5,11.0,0.0
50001979,2013.5,21.0,10.0
50001983,2014.0,10.5,-2.0
50001984,2014.5,18.5,8.0
50001985,2014.0,22.6666666667,-11.0
50001986,2013.5,12.0,-2.0
50001990,2013.5,18.5,-1.0
50001991,2013.5,9.0,0.0
50001992,2013.5,13.0,-2.0
50001994,2014.0,8.66666666667,-1.0
50001995,2014.5,5.75,-6.0
50001997,2013.5,5.0,0.0
50002001,2014.5,8.0,7.0
50002003,2014.0,9.5,5.0
50002004,2014.0,15.0,-17.0
50002005,2013.5,7.0,0.0
50002009,2014.0,9.5,-5.0
50002012,2013.5,7.75,-5.0
50002014,2013.5,5.25,-8.0
50002016,2014.0,9.5,-5.0
50002019,2013.5,5.25,-9.0
50002020,2014.0,9.5,-15.0
50002021,2014.0,7.33333333333,7.0
50002023,2014.0,8.5,3.0
50002024,2013.5,10.0,5.0
50002025,2013.5,16.25,-6.0
50002026,2013.5,8.0,6.0
50002027,2013.5,8.0,-1.0
50002028,2014.0,16.0,8.0
50002030,2013.5,11.0,-12.0
50002031,2014.0,7.33333333333,2.0
50002034,2014.5,5.0,-2.0
50002035,2014.0,6.5,-7.0
50002037,2014.0,19.6666666667,-14.0
50002038,2013.5,12.75,13.0
50002039,2014.0,7.66666666667,10.0
50002049,2014.5,14.0,6.0
50002051,2013.5,6.0,-2.0
50002052,2013.5,12.0,2.0
50002053,2014.0,6.0,0.0
50002054,2014.5,10.5,-1.0
50002055,2013.5,4.5,5.0
50002056,2013.5,11.25,4.0
50002057,2014.0,6.5,1.0
50002060,2014.5,33.5,41.0
50002061,2014.5,6.75,3.0
50002062,2014.0,8.0,2.0
50002063,2013.5,12.0,6.0
50002064,2014.0,22.0,-3.0
50002065,2013.5,16.0,14.0
50002066,2014.5,13.0,-15.0
50002067,2014.0,16.6666666667,-4.0
50002068,2014.0,6.0,8.0
50002070,2014.0,11.0,-2.0
50002071,2014.0,26.1666666667,-28.0
50002074,2014.0,11.6666666667,-1.0
50002076,2013.5,7.5,-4.0
50002079,2014.0,12.0,0.0
50002080,2014.0,5.66666666667,-7.0
50002081,2013.5,10.0,6.0
50002082,2014.0,11.3333333333,-3.0
50002085,2014.5,19.5,-15.0
50002086,2013.5,9.0,0.0
50002089,2014.5,18.0,-12.0
50002090,2013.5,12.0,-6.0
50002091,2013.5,17.5,-13.0
50002092,2013.5,3.5,-3.0
50002095,2013.5,11.0,-2.0
50002097,2013.5,3.5,-3.0
50002099,2013.5,19.0,14.0
50002100,2014.0,11.3333333333,-1.0
50002105,2014.0,9.0,6.0
50002106,2014.0,14.0,0.0
50002107,2013.5,1.5,-3.0
50002108,2014.0,12.0,0.0
50002109,2014.5,10.25,-1.0
50002110,2014.0,4.0,0.0
50002113,2014.5,8.5,-7.0
50002114,2013.5,6.0,-8.0
50002115,2013.5,6.5,-7.0
50002116,2013.5,9.0,2.0
50002117,2013.5,0.0,0.0
50002118,2013.5,2.5,-5.0
50002119,2014.0,5.33333333333,-10.0
50002120,2013.5,7.0,-6.0
50002121,2013.5,19.25,20.0
50002122,2013.5,10.75,-10.0
50002123,2013.5,9.0,-4.0
50002124,2014.0,14.0,10.0
50002126,2013.5,6.0,2.0
50002130,2013.5,10.75,0.0
50002132,2013.5,14.75,4.0
50002133,2014.5,10.25,8.0
50002135,2013.5,9.0,0.0
50002136,2014.0,10.0,0.0
50002137,2013.5,9.5,5.0
50002138,2014.5,5.5,3.0
50002139,2014.5,9.5,-1.0
50002142,2014.5,11.0,-4.0
50002143,2014.5,10.0,2.0
50002183,2014.0,7.66666666667,2.0
50002184,2014.0,10.3333333333,-2.0
50002191,2014.0,22.0,-7.0
50002192,2013.5,9.75,2.0
50002197,2014.5,2.0,0.0
50002202,2014.5,12.5,-5.0
50002203,2013.5,3.5,3.0
50002204,2014.0,11.6666666667,-2.0
50002205,2014.0,13.0,0.0
50002209,2013.5,11.5,-9.0
50002214,2014.0,12.5,-1.0
50002228,2014.0,6.5,-5.0
50002230,2014.0,14.0,4.0
50002231,2013.5,11.5,-3.0
50002235,2013.5,12.0,2.0
50002238,2014.0,10.0,6.0
50002240,2014.0,13.3333333333,-11.0
50002243,2013.5,8.5,2.0
50002245,2013.5,9.5,11.0
50002248,2014.0,6.0,-6.0
50002249,2014.0,20.0,-3.0
50002250,2014.5,12.0,-2.0
50002252,2013.5,12.0,-2.0
50002254,2013.5,7.0,-10.0
50002256,2014.0,12.0,0.0
50002257,2013.5,7.0,-6.0
50002258,2014.5,13.25,10.0
50002260,2014.0,12.0,0.0
50002261,2013.5,15.5,7.0
50002262,2013.5,15.5,-9.0
50002264,2013.5,10.5,1.0
50002265,2014.0,10.5,-3.0
50002266,2014.0,20.0,0.0
50002267,2014.0,13.0,0.0
50002268,2013.5,11.0,-2.0
50002270,2014.0,11.3333333333,1.0
50002271,2014.0,8.66666666667,3.0
50002272,2014.0,5.0,0.0
50002273,2013.5,7.5,11.0
50002274,2014.5,2.5,5.0
50002275,2014.5,8.5,7.0
50002276,2014.0,7.5,-5.0
50002277,2014.0,11.3333333333,13.0
50002279,2014.5,5.5,7.0
50002280,2013.5,11.0,4.0
50002282,2014.0,7.0,5.0
50002284,2014.0,12.0,0.0
50002285,2014.0,12.0,0.0
50002286,2014.5,11.0,-4.0
50002292,2014.5,10.0,0.0
50002294,2013.5,4.5,-5.0
50002295,2013.0,4.0,0.0
50002296,2014.0,16.0,12.0
50002297,2013.5,8.5,-1.0
50002299,2014.0,6.0,2.0
50002302,2013.0,3.0,0.0
50002304,2013.5,8.0,2.0
50002305,2013.5,20.5,11.0
50002306,2013.5,8.0,8.0
50002313,2014.0,16.0,13.0
50002316,2013.5,7.0,-4.0
50002318,2013.5,3.25,-3.0
50002319,2014.0,11.6666666667,1.0
50002320,2014.0,13.0,4.0
50002321,2014.0,11.5,1.0
50002323,2014.0,10.5,3.0
50002324,2013.5,9.5,5.0
50002325,2013.5,18.5,-8.0
50002326,2014.0,15.6666666667,13.0
50002327,2014.0,10.0,12.0
50002329,2014.0,8.33333333333,2.0
50002334,2014.0,8.0,-8.0
50002336,2013.5,12.0,12.0
50002337,2014.0,10.5,-1.0
50002338,2014.0,26.3333333333,15.0
50002339,2014.0,14.0,2.0
50002340,2014.5,10.0,2.0
50002342,2013.5,7.0,-10.0
50002344,2014.0,14.5,-5.0
50002345,2013.5,15.0,8.0
50002346,2014.5,6.0,-2.0
50002347,2013.5,5.5,-7.0
50002348,2014.0,17.3333333333,5.0
50002350,2013.5,11.0,4.0
50002352,2013.5,12.5,-1.0
50002354,2014.0,18.0,10.0
50002356,2013.5,6.5,3.0
50002357,2014.0,8.0,-5.0
50002359,2014.0,14.6666666667,-18.0
50002360,2014.0,10.8333333333,-14.0
50002361,2013.5,5.0,10.0
50002362,2014.0,12.0,-2.0
50002363,2013.0,5.0,0.0
50002367,2014.0,9.0,0.0
50002368,2014.0,12.0,2.0
50002369,2014.0,18.6666666667,-5.0
50002370,2013.5,8.0,2.0
50002371,2014.0,10.5,-3.0
50002373,2014.0,8.0,7.0
50002375,2014.0,10.0,1.0
50002376,2013.5,9.75,-4.0
50002377,2013.5,5.0,-10.0
50002378,2013.5,7.0,4.0
50002380,2014.5,8.5,9.0
50002381,2014.0,16.0,18.0
50002382,2014.5,8.5,-5.0
50002383,2013.5,8.0,-8.0
50002386,2014.0,11.6666666667,13.0
50002387,2014.5,9.5,5.0
50002389,2014.0,9.0,0.0
50002390,2014.0,6.0,6.0
50002391,2013.5,12.0,0.0
50002392,2014.0,9.66666666667,-8.0
50002394,2014.5,8.0,8.0
50002395,2013.5,8.5,1.0
50002396,2014.0,9.33333333333,1.0
50002397,2013.5,1.5,-3.0
50002398,2013.5,8.5,-3.0
50002399,2014.5,5.0,-2.0
50002400,2013.5,20.25,16.0
50002402,2014.5,5.5,-7.0
50002403,2014.0,12.3333333333,-2.0
50002405,2014.0,18.3333333333,3.0
50002407,2014.5,6.5,3.0
50002408,2013.5,16.5,-9.0
50002410,2013.5,6.0,2.0
50002411,2013.5,9.5,5.0
50002413,2014.5,11.0,4.0
50002416,2013.5,3.5,-3.0
50002417,2014.5,13.25,-4.0
50002418,2013.5,13.0,2.0
50002419,2013.5,12.25,1.0
50002421,2013.5,15.75,-5.0
50002422,2013.5,12.0,-6.0
50002424,2013.5,15.0,-20.0
50002425,2013.5,0.0,0.0
50002426,2013.5,9.5,5.0
50002428,2014.0,8.5,-5.0
50002429,2014.5,11.25,3.0
50002430,2013.5,11.5,1.0
50002431,2013.5,9.75,0.0
50002432,2013.5,10.0,-4.0
50002433,2013.5,5.5,7.0
50002434,2013.5,3.5,-7.0
50002435,2014.5,6.0,-8.0
50002437,2014.5,9.25,5.0
50002438,2014.5,7.5,-9.0
50002440,2013.5,6.0,-2.0
50002441,2014.0,21.6666666667,-43.0
50002443,2014.0,9.33333333333,-16.0
50002444,2014.5,11.5,3.0
50002445,2014.0,10.0,0.0
50002447,2013.5,10.5,1.0
50002448,2013.5,7.5,7.0
50002449,2014.0,9.5,5.0
50002450,2013.5,6.0,6.0
50002451,2013.5,6.5,-5.0
50002452,2013.5,6.0,-13.0
50002453,2014.0,7.0,-4.0
50002454,2013.5,12.5,-1.0
50002455,2013.5,12.25,3.0
50002457,2014.0,4.33333333333,0.0
50002459,2014.0,3.5,-3.0
50002460,2013.5,11.5,3.0
50002461,2014.5,12.5,-1.0
50002463,2014.0,10.5,-3.0
50002464,2013.5,4.0,2.0
50002465,2014.0,14.5,19.0
50002466,2013.5,7.5,-1.0
50002468,2015.0,9.0,0.0
50002470,2014.5,8.5,9.0
50002471,2014.0,10.0,2.0
50002472,2014.5,31.0,20.0
50002474,2014.0,8.0,4.0
50002477,2014.0,7.33333333333,-5.0
50002478,2014.5,11.5,-5.0
50002479,2013.5,6.0,-8.0
50002480,2014.0,12.5,1.0
50002482,2014.5,22.0,-3.0
50002484,2014.5,12.0,-2.0
50002485,2014.5,10.0,0.0
50002486,2013.5,3.0,-2.0
50002487,2014.0,17.6666666667,-3.0
50002488,2014.0,8.0,0.0
50002489,2014.0,6.0,-8.0
50002491,2014.0,13.0,4.0
50002492,2014.0,5.0,0.0
50002494,2013.5,11.0,-18.0
50002495,2014.0,8.0,7.0
50002497,2013.5,10.25,3.0
50002498,2014.0,7.0,0.0
50002499,2013.5,9.0,0.0
50002500,2013.5,14.0,-12.0
50002502,2014.0,10.0,4.0
50002504,2014.0,15.6666666667,28.0
50002506,2014.0,10.0,0.0
50002511,2014.5,12.25,0.0
50002512,2013.5,14.0,-18.0
50002514,2013.5,5.5,-7.0
50002515,2014.5,7.0,4.0
50002516,2014.5,6.5,1.0
50002517,2014.0,12.0,5.0
50002519,2013.5,6.0,12.0
50002521,2014.0,8.0,0.0
50002529,2014.0,8.5,-7.0
50002531,2014.5,7.75,8.0
50002532,2014.0,10.0,0.0
50002533,2013.5,12.0,2.0
50002534,2014.0,9.5,1.0
50002535,2013.5,9.0,-2.0
50002536,2014.0,12.6666666667,10.0
50002538,2014.0,11.0,0.0
50002541,2014.0,3.0,0.0
50002542,2014.5,15.5,-21.0
50002543,2014.0,8.5,1.0
50002544,2013.5,11.0,2.0
50002545,2013.5,19.5,13.0
50002546,2014.5,9.0,2.0
50002547,2014.0,15.5,17.0
50002548,2014.0,10.0,4.0
50002549,2014.0,12.0,0.0
50002550,2014.5,11.5,-1.0
50002551,2013.5,16.75,-12.0
50002552,2014.0,7.5,-1.0
50002554,2013.5,5.5,7.0
50002555,2014.0,12.1666666667,9.0
50002556,2014.0,10.5,-1.0
50002557,2014.0,11.3333333333,-1.0
50002558,2014.0,17.0,0.0
50002559,2014.5,10.5,3.0
50002562,2014.0,8.33333333333,-5.0
50002563,2014.0,7.0,-10.0
50002564,2014.0,7.5,-11.0
50002565,2014.0,9.0,0.0
50002568,2013.5,6.0,-8.0
50002571,2014.5,18.5,-13.0
50002572,2013.5,12.0,2.0
50002573,2014.0,11.0,-4.0
50002574,2014.5,10.5,3.0
50002576,2014.0,10.6666666667,-4.0
50002579,2013.5,2.5,1.0
50002580,2013.5,10.75,-2.0
50002581,2013.5,5.5,-7.0
50002583,2014.0,10.0,0.0
50002584,2014.0,4.0,0.0
50002586,2014.5,4.75,3.0
50002587,2013.5,12.0,0.0
50002588,2013.5,10.0,-2.0
50002589,2014.0,17.5,-9.0
50002590,2013.5,9.0,-1.0
50002591,2014.5,15.0,-12.0
50002592,2013.5,8.0,2.0
50002593,2014.0,5.66666666667,1.0
50002594,2014.5,6.5,13.0
50002595,2013.0,10.0,0.0
50002596,2013.5,10.0,6.0
50002597,2014.0,14.5,-3.0
50002598,2014.0,12.3333333333,-14.0
50002599,2014.5,11.75,-2.0
50002600,2013.5,9.5,-5.0
50002601,2013.5,10.0,0.0
50002603,2013.5,16.5,12.0
50002604,2013.5,11.5,3.0
50002605,2014.0,9.66666666667,1.0
50002607,2014.0,8.5,7.0
50002608,2014.0,7.5,-1.0
50002612,2013.5,8.5,-5.0
50002613,2014.0,9.0,2.0
50002614,2014.5,15.25,-5.0
50002615,2014.5,17.25,-3.0
50002616,2014.0,17.3333333333,15.0
50002617,2014.5,16.0,-12.0
50002618,2014.5,10.5,-3.0
50002619,2013.5,7.5,11.0
50002620,2014.5,12.0,2.0
50002622,2014.0,9.66666666667,0.0
50002623,2013.5,8.5,-3.0
50002625,2014.5,9.75,2.0
50002626,2014.0,21.6666666667,10.0
50002627,2014.0,9.0,0.0
50002628,2013.5,10.5,-3.0
50002632,2014.0,14.6666666667,-1.0
50002634,2014.0,11.6666666667,-15.0
50002635,2013.5,9.0,0.0
50002636,2014.0,5.33333333333,-8.0
50002638,2014.0,8.0,0.0
50002639,2013.5,5.5,-7.0
50002641,2013.5,11.75,-19.0
50002644,2013.5,11.0,-2.0
50002648,2014.0,9.66666666667,-2.0
50002649,2014.0,13.3333333333,-16.0
50002650,2014.5,17.5,-11.0
50002651,2014.0,9.0,0.0
50002654,2013.5,8.5,-7.0
50002655,2014.5,6.0,8.0
50002657,2014.0,17.3333333333,-15.0
50002661,2013.5,9.0,-5.0
50002662,2013.5,9.0,8.0
50002669,2014.5,2.0,0.0
50002670,2014.0,10.0,0.0
50002674,2014.5,4.0,-8.0
50002675,2014.0,8.0,0.0
50002677,2014.5,20.5,-20.0
50002683,2015.0,20.0,0.0
50002690,2014.0,9.33333333333,15.0
50002691,2014.0,20.3333333333,11.0
50002692,2014.0,11.5,-1.0
50002693,2014.0,11.0,-21.0
50002694,2014.5,9.0,4.0
50002695,2013.5,11.0,4.0
50002696,2014.0,23.3333333333,-21.0
50002700,2014.0,8.5,-3.0
50002701,2013.5,11.0,4.0
50002702,2014.5,9.5,-5.0
50002703,2014.0,11.0,0.0
50002704,2013.0,7.0,0.0
50002707,2014.0,19.6666666667,32.0
50002709,2013.5,7.0,0.0
50002710,2014.0,14.5,9.0
50002713,2013.5,9.0,6.0
50002715,2013.5,10.0,4.0
50002716,2014.5,4.5,-5.0
50002717,2014.0,11.0,2.0
50002718,2014.5,15.25,-1.0
50002719,2014.0,7.0,0.0
50002723,2014.5,2.5,1.0
50002724,2014.5,9.5,4.0
50002725,2014.5,1.0,-2.0
50002726,2014.0,17.0,-10.0
50002732,2014.0,13.0,0.0
50002734,2014.0,21.3333333333,4.0
50002739,2013.5,12.0,0.0
50002740,2014.0,12.0,-2.0
50002741,2014.0,14.0,-6.0
50002745,2013.0,2.0,0.0
50002747,2013.5,11.0,2.0
50002748,2014.5,12.0,6.0
50002749,2013.5,13.25,2.0
50002751,2014.5,9.0,-2.0
50002753,2014.0,12.0,-4.0
50002756,2014.5,6.5,-7.0
50002759,2014.5,10.0,-16.0
50002761,2014.0,17.5,29.0
50002762,2013.5,10.75,-17.0
50002763,2014.0,7.5,1.0
50002764,2013.5,12.0,2.0
50002765,2014.0,22.5,10.0
50002766,2014.5,21.5,3.0
50002767,2014.5,10.5,-3.0
50002768,2014.5,22.0,-22.0
50002769,2014.0,12.0,9.0
50002771,2014.0,12.0,6.0
50002773,2014.0,22.0,-10.0
50002774,2014.5,8.5,7.0
50002775,2014.0,2.0,0.0
50002778,2013.5,12.0,0.0
50002779,2013.5,8.0,2.0
50002780,2013.5,11.0,-2.0
50002781,2014.0,11.5,1.0
50002782,2014.0,23.6666666667,-2.0
50002789,2014.0,11.0,12.0
50002800,2013.5,7.0,0.0
50002803,2013.5,12.5,-1.0
50002807,2013.5,7.5,-3.0
50002814,2014.0,6.0,-5.0
50002818,2013.5,7.0,-4.0
50002821,2013.5,17.0,-16.0
50002827,2013.5,8.5,-3.0
50002841,2013.5,6.0,2.0
50002843,2014.5,26.5,39.0
50002844,2014.5,9.0,2.0
50002845,2013.5,8.5,-3.0
50002846,2014.0,9.0,0.0
50002849,2014.0,10.6666666667,0.0
50002863,2013.5,11.75,-1.0
50002867,2014.5,7.5,4.0
50002871,2013.5,10.5,-3.0
50002875,2014.0,20.3333333333,-20.0
50002876,2014.0,8.5,3.0
50002889,2013.5,9.0,0.0
50002890,2014.0,10.0,4.0
50002897,2013.5,28.0,13.0
50002899,2014.5,12.75,9.0
50002902,2013.5,5.75,-7.0
50002910,2014.0,13.0,0.0
50002915,2014.0,12.0,0.0
50002920,2013.5,3.0,-2.0
50002933,2014.0,14.3333333333,-10.0
50002936,2014.5,37.5,-16.0
50002939,2014.0,7.33333333333,9.0
50002944,2014.0,6.66666666667,-5.0
50002952,2014.5,6.0,-8.0
50002954,2013.5,8.5,-3.0
50002964,2014.0,8.0,6.0
50002967,2013.0,7.0,0.0
50002969,2014.0,0.0,0.0
50002970,2014.0,9.33333333333,-3.0
50002974,2014.0,0.0,0.0
50002976,2014.5,5.5,-3.0
50002977,2013.5,11.0,2.0
50002986,2014.0,14.0,-15.0
50002990,2014.5,21.0,4.0
50002995,2014.0,8.5,1.0
50002996,2014.0,11.0,0.0
50003000,2014.0,11.5,-1.0
50003001,2014.0,13.6666666667,7.0
50003005,2014.0,6.0,-2.0
50003006,2013.5,9.5,-5.0
50003015,2014.5,12.0,0.0
50003018,2014.0,7.5,-5.0
50003019,2014.5,11.0,-2.0
50003020,2013.5,11.0,2.0
50003022,2013.5,8.0,-2.0
50003026,2014.5,7.0,-4.0
50003027,2014.5,7.0,-10.0
50003031,2014.5,9.83333333333,-9.0
50003033,2014.5,11.0,4.0
50003034,2014.5,7.5,-3.0
50003035,2014.5,3.0,-2.0
50003042,2014.0,7.0,4.0
50003047,2014.0,10.0,0.0
50003055,2014.0,9.5,-3.0
50003058,2014.5,13.75,2.0
50003062,2013.5,11.5,3.0
50003063,2014.5,14.0,15.0
50003067,2013.5,11.0,-2.0
50003072,2014.0,15.3333333333,5.0
50003077,2014.0,16.0,-8.0
50003078,2014.0,13.0,0.0
50003079,2014.0,8.5,-7.0
50003086,2015.0,4.0,0.0
50003088,2013.5,7.0,-4.0
50003089,2013.5,11.0,-2.0
50003097,2014.0,11.0,0.0
50003100,2014.5,5.0,0.0
50003103,2014.5,5.0,6.0
50003104,2013.5,6.75,-9.0
50003105,2014.0,8.5,3.0
50003110,2014.0,15.6666666667,-13.0
50003113,2014.5,16.5,-12.0
50003115,2014.0,4.0,-8.0
50003130,2014.0,15.0,0.0
50003131,2014.5,13.0,0.0
50003139,2013.5,10.5,3.0
50003146,2014.0,14.0,4.0
50003148,2013.5,8.5,-1.0
50003152,2014.0,12.0,0.0
50003153,2013.5,12.5,-1.0
50003156,2014.5,14.5,2.0
50003157,2013.5,10.0,-6.0
50003160,2014.5,12.5,11.0
50003165,2014.5,11.0,-2.0
50003166,2014.0,12.0,0.0
50003168,2013.5,2.0,0.0
50003174,2014.5,6.0,2.0
50003175,2013.5,15.25,0.0
50003177,2014.5,12.0,0.0
50003178,2013.5,11.0,2.0
50003180,2014.5,8.5,-17.0
50003182,2014.5,17.5,-9.0
50003183,2014.0,4.5,-1.0
50003203,2013.5,12.0,-2.0
50003205,2014.5,19.25,-6.0
50003206,2013.5,22.5,9.0
50003207,2014.0,11.0,-2.0
50003208,2014.0,10.0,0.0
50003209,2014.5,1.5,-3.0
50003211,2014.0,2.5,-5.0
50003212,2014.0,17.5,-1.0
50003214,2014.5,9.16666666667,-9.0
50003218,2014.5,15.75,7.0
50003221,2013.5,8.5,-1.0
50003223,2014.5,8.0,-2.0
50003228,2014.5,9.5,1.0
50003229,2013.5,4.0,-8.0
50003233,2014.0,14.0,-3.0
50003236,2014.0,11.0,0.0
50003242,2014.5,16.0,-8.0
50003245,2013.5,11.5,-13.0
50003246,2014.5,7.5,-9.0
50003250,2014.0,11.0,0.0
50003253,2014.5,10.5,-5.0
50003257,2014.0,19.6666666667,2.0
50003258,2014.5,5.5,-5.0
50003262,2014.0,10.0,0.0
50003265,2013.5,12.75,0.0
50003269,2013.5,11.0,-13.0
50003270,2014.5,2.0,0.0
50003273,2015.0,5.0,0.0
50003282,2014.5,9.5,-5.0
50003283,2014.5,23.25,-28.0
50003284,2013.5,18.0,-12.0
50003295,2013.5,14.75,10.0
50003299,2014.5,9.5,-9.0
50003300,2013.5,13.5,8.0
50003301,2014.0,6.5,3.0
50003303,2014.5,14.25,8.0
50003307,2013.5,4.0,2.0
50003314,2013.5,6.0,6.0
50003316,2014.5,13.0,14.0
50003324,2013.5,11.0,-2.0
50003325,2014.0,2.0,0.0
50003326,2014.0,5.0,0.0
50003328,2013.5,12.0,0.0
50003332,2013.5,11.0,2.0
50003333,2014.5,15.25,11.0
50003335,2013.5,7.5,-17.0
50003337,2014.0,4.0,0.0
50003339,2014.5,9.0,-8.0
50003340,2014.0,9.0,0.0
50003343,2014.5,7.5,1.0
50003344,2014.5,8.5,-6.0
50003346,2014.0,6.5,-7.0
50003350,2014.0,15.0,-10.0
50003351,2014.0,4.0,-8.0
50003352,2014.0,7.0,0.0
50003354,2014.5,8.0,-8.0
50003358,2014.0,11.0,-3.0
50003360,2014.0,2.0,0.0
50003366,2014.0,7.0,0.0
50003371,2013.5,2.0,0.0
50003373,2014.0,10.5,-3.0
50003374,2014.5,7.0,5.0
50003379,2014.5,12.0,-2.0
50003382,2014.0,9.0,-4.0
50003383,2014.0,13.6666666667,4.0
50003387,2014.0,18.0,-12.0
50003390,2013.5,12.0,2.0
50003392,2014.0,12.5,-1.0
50003400,2014.0,10.1666666667,-7.0
50003403,2014.0,11.3333333333,2.0
50003406,2014.0,12.3333333333,-7.0
50003407,2014.0,9.5,1.0
50003409,2013.5,10.25,-1.0
50003413,2014.0,9.0,0.0
50003414,2014.0,12.0,-18.0
50003415,2014.0,7.33333333333,-5.0
50003416,2013.5,11.75,-2.0
50003424,2014.0,13.6666666667,-15.0
50003427,2014.0,10.0,0.0
50003430,2014.5,10.5,-1.0
50003433,2014.0,10.0,2.0
50003434,2013.5,18.75,-3.0
50003435,2014.5,10.0,-2.0
50003438,2014.0,11.0,2.0
50003448,2014.0,15.5,11.0
50003451,2014.0,16.5,10.0
50003456,2014.5,9.75,1.0
50003457,2013.5,15.75,12.0
50003460,2014.0,14.5,5.0
50003461,2014.0,7.5,1.0
50003473,2013.5,8.5,-7.0
50003474,2014.0,32.3333333333,-27.0
50003475,2014.0,14.3333333333,-17.0
50003476,2014.0,11.0,-2.0
50003485,2014.5,14.0,14.0
50003489,2013.5,2.5,1.0
50003490,2014.0,12.0,-2.0
50003492,2014.0,11.0,0.0
50003494,2014.0,20.0,0.0
50003498,2014.5,6.0,2.0
50003500,2014.0,12.0,0.0
50003502,2013.5,10.5,3.0
50003503,2014.5,18.0,-12.0
50003504,2014.5,5.5,-7.0
50003506,2013.5,10.5,3.0
50003508,2014.5,12.5,-1.0
50003517,2014.0,16.0,0.0
50003518,2014.5,10.0,2.0
50003522,2014.0,10.0,-2.0
50003527,2014.5,8.5,-1.0
50003531,2014.5,11.5,15.0
50003545,2014.0,10.0,0.0
50003547,2014.0,15.6666666667,-12.0
50003549,2013.5,11.5,1.0
50003553,2014.5,3.5,-1.0
50003555,2014.5,11.5,3.0
50003556,2014.5,16.5,-22.0
50003557,2014.5,6.5,1.0
50003561,2013.5,8.0,2.0
50003570,2014.0,18.0,-12.0
50003571,2013.5,9.5,-1.0
50003572,2014.0,5.0,-6.0
50003575,2014.0,13.0,0.0
50003580,2014.5,13.0,24.0
50003585,2014.0,10.5,3.0
50003586,2014.0,10.0,0.0
50003587,2014.5,5.5,2.0
50003593,2014.0,10.0,0.0
50003597,2014.0,3.5,1.0
50003600,2013.5,9.0,4.0
50003601,2014.0,7.33333333333,1.0
50003603,2013.5,6.0,0.0
50003613,2013.5,9.0,8.0
50003614,2014.5,2.0,0.0
50003617,2014.5,12.0,0.0
50003618,2013.5,15.5,-17.0
50003622,2013.5,16.25,-12.0
50003624,2014.5,19.0,-24.0
50003625,2014.5,5.5,13.0
50003627,2014.0,22.6666666667,-5.0
50003629,2014.0,16.0,10.0
50003639,2013.5,11.5,1.0
50003658,2014.0,10.0,0.0
50003662,2014.0,10.0,-3.0
50003664,2013.5,3.5,1.0
50003666,2013.5,9.0,-2.0
50003668,2015.0,19.0,0.0
50003672,2014.0,9.5,-5.0
50003674,2014.0,12.0,0.0
50003677,2013.5,5.5,3.0
50003681,2013.5,8.0,4.0
50003685,2014.5,5.5,5.0
50003691,2013.5,5.5,7.0
50003695,2013.5,8.5,7.0
50003696,2013.5,10.0,2.0
50003699,2014.5,5.5,-1.0
50003701,2014.5,11.5,-3.0
50003708,2014.5,29.75,-21.0
50003712,2014.5,14.0,12.0
50003714,2014.0,15.6666666667,-1.0
50003715,2014.0,7.0,0.0
50003719,2014.0,6.0,-4.0
50003720,2014.0,10.5,3.0
50003721,2014.0,7.0,0.0
50003730,2014.5,11.0,-4.0
50003732,2014.0,27.0,2.0
50003735,2013.5,7.0,0.0
50003738,2014.5,28.0,-15.0
50003739,2014.5,8.5,-3.0
50003741,2014.0,10.0,-4.0
50003743,2014.0,11.0,2.0
50003744,2014.0,11.5,3.0
50003750,2014.0,9.5,-3.0
50003763,2014.5,10.0,2.0
50003764,2014.5,12.0,2.0
50003765,2014.5,11.5,-1.0
50003770,2013.5,10.5,4.0
50003771,2014.0,20.0,-14.0
50003772,2014.5,10.75,-1.0
50003773,2014.0,9.5,1.0
50003774,2014.0,12.0,2.0
50003778,2014.0,18.0,0.0
50003786,2014.5,11.0,1.0
50003808,2014.5,10.0,0.0
50003839,2014.0,17.6666666667,12.0
50003842,2014.5,4.0,0.0
50003846,2014.0,16.6666666667,4.0
50003870,2014.5,12.0,-14.0
50003874,2014.5,11.0,-4.0
50003883,2014.5,5.0,0.0
50003887,2014.5,12.5,8.0
50003888,2014.5,8.5,-7.0
50003890,2014.0,9.0,0.0
50003893,2014.5,3.0,6.0
50003894,2014.0,11.5,1.0
50003897,2013.5,25.25,26.0
50003899,2014.0,10.0,0.0
50003910,2014.0,12.5,9.0
50003914,2014.5,19.5,-20.0
50003915,2014.0,8.0,0.0
50003918,2014.5,19.0,-16.0
50003921,2014.0,10.5,1.0
50003925,2014.0,13.0,0.0
50003927,2014.0,0.0,0.0
50003930,2014.0,10.0,-6.0
50003931,2013.5,5.5,7.0
50003942,2014.0,18.3333333333,-6.0
50003958,2013.5,10.0,-4.0
50003961,2014.0,19.0,14.0
50003964,2013.5,8.5,-9.0
50003965,2014.0,15.0,-8.0
50003966,2014.0,10.0,4.0
50003968,2014.0,4.0,0.0
50003970,2014.0,9.5,-3.0
50003973,2014.0,10.0,2.0
50003976,2014.0,3.5,-3.0
50003977,2013.5,5.5,-11.0
50003978,2014.5,6.5,3.0
50003981,2014.5,8.0,-2.0
50003984,2013.5,15.0,-11.0
50003990,2014.0,9.5,1.0
50004001,2014.0,7.0,0.0
50004010,2014.5,2.5,1.0
